SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1643109629.278444, 1.525855, -13.853599, 1.644817, , , , , , 
1643109629.298402, 1.284190, -11.194539, 0.302268, , , , , , 
1643109629.318340, 0.967257, -10.149021, -0.354342, , , , , , 
1643109629.338395, 0.649278, -9.941773, 1.271620, , , , , , 
1643109629.358355, 1.342549, -9.813833, 0.534206, , , , , , 
1643109629.378426, 1.941548, -10.268881, 0.375590, , , , , , 
1643109629.398398, 1.879299, -10.538079, 0.147243, , , , , , 
1643109629.418348, 1.416170, -10.685023, 0.360627, , , , , , 
1643109629.438404, 0.931793, -10.837055, 0.564882, , , , , , 
1643109629.458362, 0.510115, -10.669161, 0.929848, , , , , , 
1643109629.478399, 0.276081, -9.923068, 0.949002, , , , , , 
1643109629.498358, 0.265756, -9.219771, 1.078139, , , , , , 
1643109629.518342, 0.480337, -8.497022, 1.046266, , , , , , 
1643109629.538428, 0.753874, -7.940968, 0.946009, , , , , , 
1643109629.558345, 0.708833, -7.753772, 0.886603, , , , , , 
1643109629.578415, 0.705092, -8.016236, 0.900070, , , , , , 
1643109629.598475, 0.856526, -8.356811, 0.992546, , , , , , 
1643109629.618408, 1.118691, -8.638280, 1.016189, , , , , , 
1643109629.638431, 1.104326, -8.823980, 1.162684, , , , , , 
1643109629.658359, 0.935235, -8.828768, 1.354520, , , , , , 
1643109629.678428, 0.733075, -8.670751, 1.434127, , , , , , 
1643109629.698360, 0.624587, -8.586206, 1.572093, , , , , , 
1643109629.718344, 0.759710, -8.649951, 1.674594, , , , , , 
1643109629.738445, 0.832584, -8.781632, 1.697040, , , , , , 
1643109629.758316, 0.737414, -9.125500, 1.650203, , , , , , 
1643109629.778404, 0.686088, -9.475801, 2.012775, , , , , , 
1643109629.798422, 0.387561, -9.910050, 1.998410, , , , , , 
1643109629.818421, 0.386364, -10.338612, 2.451363, , , , , , 
1643109629.838360, 0.482881, -10.581174, 2.532766, , , , , , 
1643109629.858359, 0.618452, -10.533440, 2.771588, , , , , , 
1643109629.878400, 0.533159, -10.270975, 2.933496, , , , , , 
1643109629.898475, 0.340575, -9.869049, 2.923320, , , , , , 
1643109629.918431, -0.131980, -9.529222, 2.641553, , , , , , 
1643109629.938363, -0.653318, -10.766575, 2.154781, , , , , , 
1643109629.958360, -0.416292, -12.697948, 3.174113, , , , , , 
1643109629.978400, -0.071826, -12.748825, 1.679682, , , , , , 
1643109629.998364, -0.184952, -12.343157, 0.417339, , , , , , 
1643109630.018446, -0.730381, -11.142315, 0.559495, , , , , , 
1643109630.038361, -1.262193, -10.140940, 0.755071, , , , , , 
1643109630.058359, -1.368885, -10.000431, 1.033248, , , , , , 
1643109630.078337, -1.301997, -10.799346, 1.190666, , , , , , 
1643109630.098327, -1.497424, -10.910527, 0.723947, , , , , , 
