SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1643109176.703623, -1.682824, -9.641151, -0.274735, , , , , , 
1643109176.721113, -1.235707, -10.160244, 0.203507, , , , , , 
1643109176.737921, -1.349133, -10.403554, 0.156970, , , , , , 
1643109176.754458, -1.616535, -10.052056, 0.351948, , , , , , 
1643109176.771232, -1.712902, -9.585486, 0.506224, , , , , , 
1643109176.787781, -1.673248, -8.577227, 0.469413, , , , , , 
1643109176.804596, -1.409437, -8.061127, 0.198120, , , , , , 
1643109176.821156, -1.187973, -8.014740, 0.076465, , , , , , 
1643109176.837222, -0.838270, -8.085967, 0.177470, , , , , , 
1643109176.854483, -0.821510, -8.199841, 0.333393, , , , , , 
1643109176.871216, -0.989404, -8.465747, 0.632219, , , , , , 
1643109176.887839, -1.464354, -8.591443, 0.519392, , , , , , 
1643109176.904488, -1.601272, -8.609549, 0.499041, , , , , , 
1643109176.921118, -1.710059, -8.786720, 0.462081, , , , , , 
1643109176.937826, -1.688810, -9.138967, 0.439785, , , , , , 
1643109176.954475, -1.648707, -9.298780, 0.458789, , , , , , 
1643109176.971230, -1.621623, -9.262418, 0.571316, , , , , , 
1643109176.987823, -1.518672, -9.000103, 0.823456, , , , , , 
1643109177.004539, -1.473182, -8.921693, 0.937180, , , , , , 
1643109177.021121, -1.434127, -8.918700, 1.234061, , , , , , 
1643109177.037903, -1.339107, -9.347113, 1.470938, , , , , , 
1643109177.054451, -1.207725, -9.705345, 1.524957, , , , , , 
1643109177.071166, -0.791733, -10.349984, 1.328183, , , , , , 
1643109177.087788, -0.382174, -10.835109, 0.995240, , , , , , 
1643109177.104513, -0.294487, -10.995820, 0.925209, , , , , , 
1643109177.121115, -0.416292, -10.972626, 1.432331, , , , , , 
1643109177.137847, -0.591368, -10.836755, 2.007388, , , , , , 
1643109177.154457, -1.098041, -10.387842, 2.354099, , , , , , 
1643109177.171150, -1.842937, -10.866832, 1.571644, , , , , , 
1643109177.187785, -1.927482, -13.013683, 1.006911, , , , , , 
1643109177.204544, -0.333243, -12.820800, 1.326088, , , , , , 
1643109177.221157, 2.233940, -11.442638, 0.315137, , , , , , 
1643109177.237809, 1.913117, -11.045051, -1.243189, , , , , , 
1643109177.254528, 1.282095, -10.703727, -1.278803, , , , , , 
1643109177.271209, 0.131681, -9.519346, 0.099359, , , , , , 
1643109177.287830, 0.374842, -9.097966, 1.216853, , , , , , 
1643109177.304564, 0.874781, -9.409661, 0.653019, , , , , , 
1643109177.321276, 1.893365, -9.992500, -0.746991, , , , , , 
1643109177.337906, 3.012355, -10.745776, -0.860865, , , , , , 
1643109177.354480, 3.200299, -11.143512, -0.589722, , , , , , 
1643109177.371282, 2.430264, -11.715577, -0.345962, , , , , , 
1643109177.387786, 0.851288, -11.468974, -0.219967, , , , , , 
1643109177.404524, 0.016011, -10.914567, -0.245855, , , , , , 
1643109177.420514, -1.148768, -9.689783, -0.081852, , , , , , 
1643109177.437856, -1.428141, -8.468291, 0.436643, , , , , , 
1643109177.454457, -1.225682, -7.927052, 0.694169, , , , , , 
1643109177.471162, -0.401777, -7.270592, 0.823156, , , , , , 
1643109177.487788, 0.010624, -7.088034, 0.831686, , , , , , 
1643109177.504484, 0.740108, -7.070377, 0.735170, , , , , , 
1643109177.521127, 1.114651, -7.643190, 0.520290, , , , , , 
1643109177.537879, 1.084424, -8.053047, 0.457442, , , , , , 
1643109177.554457, 0.832135, -8.825476, 0.423474, , , , , , 
1643109177.571197, 0.627430, -9.323021, 0.624737, , , , , , 
1643109177.587787, 0.549769, -9.455899, 0.758064, , , , , , 
1643109177.604542, 0.426766, -9.441385, 0.826897, , , , , , 
1643109177.621119, 0.411952, -9.337835, 0.861164, , , , , , 
1643109177.637892, 0.474351, -9.366865, 0.983867, , , , , , 
1643109177.654456, 0.619350, -9.377340, 1.433828, , , , , , 
1643109177.671149, 0.646135, -9.381679, 1.649904, , , , , , 
1643109177.687820, 0.452953, -9.413253, 1.771859, , , , , , 
1643109177.704494, 0.081253, -9.825355, 1.434875, , , , , , 
1643109177.721158, 0.100257, -10.515483, 1.575834, , , , , , 
1643109177.737822, 0.092177, -10.802189, 1.735946, , , , , , 
1643109177.754495, -0.123301, -11.121366, 2.108543, , , , , , 
1643109177.771144, -0.280271, -11.083957, 2.006042, , , , , , 
1643109177.787787, -0.258574, -10.901997, 1.831714, , , , , , 
1643109177.804480, -0.156970, -10.185083, 1.805827, , , , , , 
1643109177.821125, -0.522834, -10.145280, 2.423381, , , , , , 
1643109177.837816, -0.989254, -11.695376, 2.373103, , , , , , 
1643109177.854481, -0.393098, -12.887389, 2.447922, , , , , , 
1643109177.871125, -0.837821, -11.121665, 0.222062, , , , , , 
1643109177.887850, -1.523012, -10.927585, -0.713921, , , , , , 
1643109177.904478, -1.926285, -10.489895, -0.626383, , , , , , 
1643109177.921187, -2.074127, -9.769241, 0.419883, , , , , , 
1643109177.937806, -2.146402, -9.455151, 0.598999, , , , , , 
1643109177.954576, -2.106299, -9.536853, 0.349404, , , , , , 
1643109177.971218, -1.922993, -9.869947, 0.402974, , , , , , 
1643109177.987852, -1.704672, -10.402956, 0.622941, , , , , , 
1643109178.004524, -1.597681, -10.639683, 0.069133, , , , , , 
1643109178.021161, -1.791611, -10.606613, -0.704494, , , , , , 
1643109178.037826, -1.958756, -10.324396, -0.587028, , , , , , 
1643109178.054659, -1.773804, -9.502287, 0.581791, , , , , , 
1643109178.070468, -1.473033, -9.069086, 0.900968, , , , , , 
1643109178.087874, -0.974440, -8.238897, 0.695815, , , , , , 
1643109178.103601, -0.677858, -7.792229, 0.232537, , , , , , 
1643109178.121175, -0.606332, -7.808090, 0.173729, , , , , , 
1643109178.137859, -0.701651, -8.058434, 0.336984, , , , , , 
1643109178.154474, -1.108366, -8.325687, 0.439935, , , , , , 
1643109178.171144, -1.283292, -8.460211, 0.474052, , , , , , 
1643109178.187812, -1.542315, -8.580519, 0.469563, , , , , , 
1643109178.203893, -1.635090, -8.747066, 0.513257, , , , , , 
1643109178.221124, -1.657835, -8.904784, 0.496647, , , , , , 
1643109178.237808, -1.629853, -9.180716, 0.552163, , , , , , 
1643109178.254061, -1.473781, -9.289054, 0.820613, , , , , , 
1643109178.270556, -1.484704, -9.200618, 0.935983, , , , , , 
1643109178.287791, -1.607407, -8.966584, 1.087865, , , , , , 
1643109178.304635, -1.462857, -8.954314, 1.515230, , , , , , 
1643109178.321128, -1.281646, -9.093776, 1.771410, , , , , , 
1643109178.337858, -0.855478, -9.505579, 1.685069, , , , , , 
1643109178.354479, -0.491709, -10.041731, 1.110760, , , , , , 
1643109178.371141, -0.388758, -10.338761, 1.007061, , , , , , 
1643109178.387815, -0.585233, -10.960655, 1.474978, , , , , , 
1643109178.404553, -0.736067, -11.244667, 2.110040, , , , , , 
1643109178.421145, -0.778564, -11.110442, 2.019210, , , , , , 
1643109178.437893, -0.824952, -10.496180, 1.625813, , , , , , 
1643109178.454461, -1.793257, -11.745654, 1.197999, , , , , , 
1643109178.471188, -2.099116, -13.210157, 0.770783, , , , , , 
1643109178.487793, 0.583587, -13.112294, 1.499369, , , , , , 
1643109178.504465, 1.728913, -11.078869, -0.338480, , , , , , 
1643109178.520192, 1.429787, -10.740239, -1.460014, , , , , , 
1643109178.537856, 0.595707, -9.975890, -1.298106, , , , , , 
1643109178.554461, -0.189740, -8.901193, 0.820313, , , , , , 
1643109178.571196, -0.213084, -8.478317, 1.263241, , , , , , 
1643109178.587793, 0.483629, -8.743475, -0.124050, , , , , , 
1643109178.604474, 1.623119, -9.369259, -1.220893, , , , , , 
1643109178.621149, 2.398691, -9.877578, -1.350928, , , , , , 
1643109178.637811, 3.463811, -11.366323, -1.035941, , , , , , 
1643109178.654511, 2.668787, -12.291831, -0.322319, , , , , , 
1643109178.671229, 1.792808, -12.366052, -0.246453, , , , , , 
1643109178.687794, -0.147243, -11.672182, -0.643142, , , , , , 
1643109178.704481, -1.389834, -10.272621, -0.678158, , , , , , 
1643109178.721130, -1.714248, -9.544934, -0.472107, , , , , , 
1643109178.737845, -1.564461, -8.269423, 0.410007, , , , , , 
1643109178.754444, -1.140239, -7.773524, 0.799514, , , , , , 
1643109178.771188, -0.144251, -7.275680, 0.785298, , , , , , 
1643109178.787798, 0.504279, -7.342867, 0.184952, , , , , , 
1643109178.804647, 0.724994, -7.638551, 0.062848, , , , , , 
1643109178.821129, 0.976834, -8.607005, 0.311097, , , , , , 
1643109178.837822, 0.909946, -9.478644, 0.520589, , , , , , 
1643109178.854464, 0.763900, -9.654020, 0.465074, , , , , , 
1643109178.870529, 0.311994, -9.551368, 0.186149, , , , , , 
1643109178.887921, 0.074819, -9.267506, 0.240019, , , , , , 
1643109178.904616, 0.099659, -9.247454, 0.376189, , , , , , 
1643109178.921245, 0.304812, -9.229647, 0.830638, , , , , , 
1643109178.937807, 0.530166, -9.140014, 1.236306, , , , , , 
1643109178.954476, 0.610222, -9.115324, 1.332822, , , , , , 
1643109178.971279, 0.383521, -9.145252, 0.973093, , , , , , 
1643109178.987910, 0.013018, -9.705495, 1.017685, , , , , , 
1643109179.004581, -0.113725, -10.101436, 1.262941, , , , , , 
1643109179.021132, -0.226851, -10.802039, 1.920150, , , , , , 
1643109179.037908, -0.257227, -11.141268, 1.805228, , , , , , 
1643109179.054580, -0.144849, -11.171794, 1.467346, , , , , , 
1643109179.071300, 0.076465, -10.716447, 1.088165, , , , , , 
1643109179.087916, 0.119411, -10.364349, 1.568501, , , , , , 
1643109179.104577, -0.219668, -11.164761, 1.815852, , , , , , 
1643109179.121252, -0.051475, -13.117681, 2.198925, , , , , , 
1643109179.137919, -0.404770, -11.639561, 1.296759, , , , , , 
1643109179.154587, -1.208773, -10.942848, 0.056114, , , , , , 
1643109179.171300, -2.438345, -11.065102, -0.753276, , , , , , 
1643109179.187919, -2.152537, -10.035745, 0.581192, , , , , , 
1643109179.204576, -2.293346, -9.393052, 0.792331, , , , , , 
1643109179.221210, -2.563891, -8.439860, -0.201562, , , , , , 
1643109179.237913, -2.434155, -8.361899, -0.553210, , , , , , 
1643109179.254498, -1.783082, -8.777742, -0.354192, , , , , , 
1643109179.271242, -1.173907, -9.602694, 0.226851, , , , , , 
1643109179.287921, -0.935534, -10.562918, -0.137517, , , , , , 
1643109179.304590, -1.071106, -10.988787, -0.443227, , , , , , 
1643109179.321247, -1.719785, -10.894964, -0.333841, , , , , , 
1643109179.337904, -2.232892, -9.598654, 0.410755, , , , , , 
1643109179.354580, -2.348413, -9.027637, 0.469712, , , , , , 
1643109179.371305, -2.131737, -8.273164, 0.259172, , , , , , 
1643109179.387927, -1.567903, -7.874679, 0.472406, , , , , , 
1643109179.404579, -1.275810, -7.910143, 0.557849, , , , , , 
1643109179.421172, -1.131709, -8.293664, 0.488118, , , , , , 
1643109179.437831, -1.266383, -8.513332, 0.456544, , , , , , 
1643109179.454594, -1.648557, -8.774599, 0.545579, , , , , , 
1643109179.471241, -1.921197, -8.802133, 0.572214, , , , , , 
1643109179.487303, -1.999907, -8.806472, 0.528520, , , , , , 
1643109179.504657, -1.927482, -8.989479, 0.480636, , , , , , 
1643109179.521139, -1.662324, -9.258527, 0.579846, , , , , , 
1643109179.537986, -1.600225, -9.294590, 0.682048, , , , , , 
1643109179.554468, -1.529446, -9.170391, 0.953042, , , , , , 
1643109179.571214, -1.602619, -9.018209, 1.276259, , , , , , 
1643109179.587802, -1.610699, -9.001450, 1.386991, , , , , , 
1643109179.604644, -1.537826, -9.114576, 1.045069, , , , , , 
1643109179.621177, -1.350479, -9.477298, 0.933439, , , , , , 
1643109179.638005, -1.300500, -9.639654, 1.007660, , , , , , 
1643109179.654470, -0.987907, -9.953744, 1.467945, , , , , , 
1643109179.670300, -0.758663, -10.574441, 1.181090, , , , , , 
1643109179.687802, -0.625635, -10.839748, 0.972046, , , , , , 
1643109179.704561, -0.774075, -10.801590, 0.813879, , , , , , 
1643109179.721137, -0.809988, -10.781988, 1.326986, , , , , , 
1643109179.737837, -0.856675, -10.727669, 1.818995, , , , , , 
1643109179.754487, -1.027561, -10.429891, 2.355745, , , , , , 
1643109179.771173, -1.443105, -10.342053, 1.914763, , , , , , 
1643109179.787803, -2.131288, -11.919683, 0.997335, , , , , , 
1643109179.804498, -0.828394, -13.526641, 0.863110, , , , , , 
1643109179.821133, 0.410905, -13.143269, 1.178396, , , , , , 
1643109179.837925, 1.702876, -11.181520, -0.500538, , , , , , 
1643109179.854463, 1.060332, -10.565612, -1.703026, , , , , , 
1643109179.871184, -0.323816, -9.583840, -0.551564, , , , , , 
1643109179.887916, -0.622792, -8.939500, 0.187945, , , , , , 
1643109179.904588, 0.029179, -8.505701, 0.650475, , , , , , 
1643109179.921252, 0.691775, -8.682722, -0.164601, , , , , , 
1643109179.937920, 1.792958, -9.192238, -1.550246, , , , , , 
1643109179.954576, 2.981230, -10.472537, -1.303044, , , , , , 
1643109179.971247, 3.214515, -11.401338, -0.871040, , , , , , 
1643109179.987928, 2.185308, -12.406005, -0.411803, , , , , , 
1643109180.004592, 0.155623, -11.696274, -0.554108, , , , , , 
1643109180.021221, -1.171662, -10.527155, -0.189292, , , , , , 
1643109180.037895, -1.511190, -9.985766, 0.158317, , , , , , 
1643109180.054594, -1.316212, -9.020005, -0.110283, , , , , , 
1643109180.071171, -1.011251, -8.571990, 0.178667, , , , , , 
1643109180.087841, -0.320524, -7.464223, 0.843806, , , , , , 
1643109180.104677, 0.344166, -7.465121, 0.349254, , , , , , 
1643109180.121253, 0.523432, -7.671172, 0.181959, , , , , , 
1643109180.137920, 0.934038, -8.275558, 0.484527, , , , , , 
1643109180.154588, 1.093701, -8.948029, 0.607978, , , , , , 
1643109180.171246, 0.982521, -9.325864, 0.648380, , , , , , 
1643109180.187921, 0.498742, -9.625888, 0.628927, , , , , , 
1643109180.204588, 0.044592, -9.419837, 0.979827, , , , , , 
1643109180.221253, -0.077512, -9.248352, 0.396839, , , , , , 
1643109180.237934, 0.262913, -9.319280, 0.695216, , , , , , 
1643109180.254550, 0.406266, -9.089287, 1.131560, , , , , , 
1643109180.271337, 0.449960, -9.060557, 1.296311, , , , , , 
1643109180.287953, 0.292093, -9.178022, 1.338359, , , , , , 
1643109180.304591, 0.125995, -9.535357, 1.337461, , , , , , 
1643109180.321255, 0.034267, -9.689933, 1.178097, , , , , , 
1643109180.337976, 0.040402, -9.974693, 1.470339, , , , , , 
1643109180.354590, -0.168642, -9.964218, 2.094178, , , , , , 
1643109180.371305, -0.486771, -9.973346, 2.095974, , , , , , 
1643109180.387924, -0.927903, -10.107870, 1.903241, , , , , , 
1643109180.404588, -0.594660, -10.147524, 2.001104, , , , , , 
1643109180.421252, -0.427664, -10.099640, 2.084302, , , , , , 
1643109180.437935, -0.214730, -9.929802, 2.412607, , , , , , 
1643109180.454585, 0.175974, -9.530718, 2.042853, , , , , , 
1643109180.471303, 0.382174, -9.277980, 1.833958, , , , , , 
1643109180.487919, -0.841412, -11.791294, 1.013795, , , , , , 
1643109180.504580, -1.250821, -13.745411, 2.001104, , , , , , 
1643109180.521252, -1.095796, -13.197588, 2.039411, , , , , , 
1643109180.537924, -1.572542, -11.448773, -0.482432, , , , , , 
1643109180.554592, -2.721160, -10.980707, -0.470311, , , , , , 
1643109180.571248, -2.937386, -10.294618, 0.142305, , , , , , 
1643109180.587971, -3.315371, -8.180089, 0.599448, , , , , , 
1643109180.604578, -2.280627, -9.950601, -0.388310, , , , , , 
1643109180.621293, -1.659780, -10.688614, -0.169689, , , , , , 
1643109180.637924, -0.737564, -10.840945, 0.626233, , , , , , 
1643109180.654588, -1.161786, -10.150068, 0.760458, , , , , , 
1643109180.671255, -1.025915, -10.099042, 0.346860, , , , , , 
1643109180.687836, -1.461660, -10.635792, -0.461482, , , , , , 
1643109180.704511, -2.175880, -10.541371, -0.889296, , , , , , 
1643109180.721188, -2.258480, -9.389460, 0.432752, , , , , , 
1643109180.737920, -1.824382, -8.438064, -0.360627, , , , , , 
1643109180.754541, -2.180370, -7.649325, -0.457592, , , , , , 
1643109180.771252, -2.379238, -7.161207, -0.795623, , , , , , 
1643109180.787821, -2.248604, -7.611766, -1.161038, , , , , , 
1643109180.804526, -2.228852, -7.798663, -0.988207, , , , , , 
1643109180.821250, -2.297236, -8.764424, 0.163404, , , , , , 
1643109180.837894, -1.329231, -10.576535, -1.030704, , , , , , 
1643109180.854561, -1.067365, -10.980557, -0.861913, , , , , , 
1643109180.871250, -2.326715, -10.448296, -1.151761, , , , , , 
1643109180.887895, -2.689137, -10.315119, -1.163582, , , , , , 
1643109180.904592, -2.817377, -10.627562, -1.351527, , , , , , 
1643109180.921190, -2.373552, -10.823138, -0.768239, , , , , , 
1643109180.937922, -2.252794, -10.099940, -0.162955, , , , , , 
1643109180.954537, -1.872715, -9.538649, 0.162058, , , , , , 
1643109180.971313, -2.542044, -8.554183, 0.551863, , , , , , 
1643109180.987892, -1.992574, -8.417265, 0.497545, , , , , , 
1643109181.004600, -1.519271, -8.696489, 0.733823, , , , , , 
1643109181.021205, -1.078887, -9.221268, 0.602740, , , , , , 
1643109181.037909, -1.166874, -9.525331, 0.391901, , , , , , 
1643109181.054580, -1.035043, -9.708637, 0.524929, , , , , , 
