SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1643109677.134253, 0.444274, -8.505102, 0.954688, , , , , , 
1643109677.154258, 0.476296, -8.307730, 1.063175, , , , , , 
1643109677.174226, 0.442179, -8.314165, 0.872387, , , , , , 
1643109677.194255, 0.515202, -8.448539, 0.934038, , , , , , 
1643109677.214229, 0.675165, -8.630947, 1.119140, , , , , , 
1643109677.234260, 0.680402, -8.828170, 1.115997, , , , , , 
1643109677.254159, 0.670676, -9.054122, 1.321150, , , , , , 
1643109677.274182, 0.697611, -8.995315, 1.448492, , , , , , 
1643109677.294137, 0.787692, -8.997559, 1.452532, , , , , , 
1643109677.314204, 0.751929, -9.090335, 1.359458, , , , , , 
1643109677.334258, 0.618602, -9.111733, 1.484704, , , , , , 
1643109677.354228, 0.521786, -9.291597, 1.661726, , , , , , 
1643109677.374178, 0.372149, -9.493010, 1.790713, , , , , , 
1643109677.394203, 0.297779, -9.994146, 1.982998, , , , , , 
1643109677.414231, 0.276979, -10.303447, 2.203713, , , , , , 
1643109677.434195, 0.302567, -10.561572, 2.367117, , , , , , 
1643109677.454237, 0.470161, -10.631752, 2.592023, , , , , , 
1643109677.474212, 0.493206, -10.308684, 2.628833, , , , , , 
1643109677.493401, 0.450858, -10.088118, 2.660557, , , , , , 
1643109677.514153, -0.408062, -11.360786, 2.481141, , , , , , 
1643109677.534211, -0.538396, -12.292879, 2.998289, , , , , , 
1643109677.554273, -0.352546, -11.995100, 1.929876, , , , , , 
1643109677.574157, -0.338630, -11.158177, 1.752556, , , , , , 
1643109677.594222, -0.587627, -10.554838, 1.490540, , , , , , 
1643109677.614272, -1.000926, -9.353996, 0.953192, , , , , , 
1643109677.634332, -1.446846, -9.237877, 0.518195, , , , , , 
1643109677.654230, -1.526902, -10.154109, 0.965462, , , , , , 
1643109677.674265, -1.403601, -10.622025, 1.114351, , , , , , 
1643109677.694247, -1.213561, -11.130644, 1.009156, , , , , , 
1643109677.714262, -0.802207, -10.902297, 0.709133, , , , , , 
1643109677.733795, -0.647033, -10.525060, 0.783951, , , , , , 
1643109677.753525, -0.534655, -9.721506, 1.090708, , , , , , 
1643109677.774164, -0.475848, -8.876054, 1.169867, , , , , , 
1643109677.794232, -0.432752, -8.313416, 1.096993, , , , , , 
1643109677.814248, -0.284311, -7.743596, 1.030405, , , , , , 
1643109677.833337, -0.239719, -7.695114, 1.146972, , , , , , 
1643109677.854159, -0.468815, -8.065018, 1.097293, , , , , , 
1643109677.873332, -0.650624, -8.484452, 1.299902, , , , , , 
1643109677.894204, -0.810886, -8.824878, 1.269974, , , , , , 
1643109677.914265, -0.805948, -9.039159, 1.410484, , , , , , 
1643109677.934280, -0.704344, -9.093328, 1.328034, , , , , , 
