SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1643108939.091766, -0.175675, -3.562123, -10.429741, , , , , , 
1643108939.108473, 0.236577, -3.629909, -9.794829, , , , , , 
1643108939.125166, 0.304363, -4.205714, -8.260744, , , , , , 
1643108939.141762, 0.059556, -4.419247, -7.829488, , , , , , 
1643108939.158517, -0.067038, -4.677073, -7.781455, , , , , , 
1643108939.175105, -0.092177, -4.720767, -7.356933, , , , , , 
1643108939.191765, -0.063297, -4.820725, -7.324461, , , , , , 
1643108939.208516, -0.185551, -4.745607, -7.755717, , , , , , 
1643108939.225136, -0.117615, -4.644602, -8.234258, , , , , , 
1643108939.241829, -0.094721, -4.558710, -8.396764, , , , , , 
1643108939.258465, -0.227748, -4.658817, -8.599523, , , , , , 
1643108939.275126, -0.441281, -4.717026, -8.571392, , , , , , 
1643108939.291766, -0.495300, -4.786009, -8.392575, , , , , , 
1643108939.308314, -0.370802, -4.914997, -8.731205, , , , , , 
1643108939.325046, -0.152630, -4.670639, -9.223662, , , , , , 
1643108939.341428, 0.111181, -4.920384, -9.451261, , , , , , 
1643108939.358318, -0.231190, -5.044733, -8.027459, , , , , , 
1643108939.375150, -0.302418, -5.370643, -7.255478, , , , , , 
